"1. YEAR","2. TRIFD","3. FRS ID","4. FACILITY NAME","5. STREET ADDRESS","6. CITY","7. COUNTY","8. ST","9. ZIP","10. BIA","11. TRIBE","12. LATITUDE","13. LONGITUDE","14. HORIZONTAL DATUM","15. PARENT CO NAME","16. PARENT CO DB NUM","17. STANDARD PARENT CO NAME","18. FOREIGN PARENT CO NAME","19. FOREIGN PARENT CO DB NUM","20. STANDARD FOREIGN PARENT CO NAME","21. FEDERAL FACILITY","22. INDUSTRY SECTOR CODE","23. INDUSTRY SECTOR","24. PRIMARY SIC","25. SIC 2","26. SIC 3","27. SIC 4","28. SIC 5","29. SIC 6","30. PRIMARY NAICS","31. NAICS 2","32. NAICS 3","33. NAICS 4","34. NAICS 5","35. NAICS 6","36. DOC_CTRL_NUM","37. CHEMICAL","38. ELEMENTAL METAL INCLUDED","39. TRI CHEMICAL/COMPOUND ID","40. CAS#","41. SRS ID","42. CLEAN AIR ACT CHEMICAL","43. CLASSIFICATION","44. METAL","45. METAL CATEGORY","46. CARCINOGEN","47. PBT","48. PFAS","49. FORM TYPE","50. UNIT OF MEASURE","51. 5.1 - FUGITIVE AIR","52. 5.2 - STACK AIR","53. 5.3 - WATER","54. 5.4 - UNDERGROUND","55. 5.4.1 - UNDERGROUND CL I","56. 5.4.2 - UNDERGROUND C II-V","57. 5.5.1 - LANDFILLS","58. 5.5.1A - RCRA C LANDFILL","59. 5.5.1B - OTHER LANDFILLS","60. 5.5.2 - LAND TREATMENT","61. 5.5.3 - SURFACE IMPNDMNT","62. 5.5.3A - RCRA SURFACE IM","63. 5.5.3B - OTHER SURFACE I","64. 5.5.4 - OTHER DISPOSAL","65. ON-SITE RELEASE TOTAL","66. 6.1 - POTW - TRNS RLSE","67. 6.1 - POTW - TRNS TRT","68. POTW - TOTAL TRANSFERS","69. 6.2 - M10","70. 6.2 - M41","71. 6.2 - M62","72. 6.2 - M40 METAL","73. 6.2 - M61 METAL","74. 6.2 - M71","75. 6.2 - M81","76. 6.2 - M82","77. 6.2 - M72","78. 6.2 - M63","79. 6.2 - M66","80. 6.2 - M67","81. 6.2 - M64","82. 6.2 - M65","83. 6.2 - M73","84. 6.2 - M79","85. 6.2 - M90","86. 6.2 - M94","87. 6.2 - M99","88. OFF-SITE RELEASE TOTAL","89. 6.2 - M20","90. 6.2 - M24","91. 6.2 - M26","92. 6.2 - M28","93. 6.2 - M93","94. OFF-SITE RECYCLED TOTAL","95. 6.2 - M56","96. 6.2 - M92","97. OFF-SITE ENERGY RECOVERY T","98. 6.2 - M40 NON-METAL","99. 6.2 - M50","100. 6.2 - M54","101. 6.2 - M61 NON-METAL","102. 6.2 - M69","103. 6.2 - M95","104. OFF-SITE TREATED TOTAL","105. 6.2 - UNCLASSIFIED","106. 6.2 - TOTAL TRANSFER","107. TOTAL RELEASES","108. 8.1 - RELEASES","109. 8.1A - ON-SITE CONTAINED","110. 8.1B - ON-SITE OTHER","111. 8.1C - OFF-SITE CONTAIN","112. 8.1D - OFF-SITE OTHER R","113. 8.2 - ENERGY RECOVER ON","114. 8.3 - ENERGY RECOVER OF","115. 8.4 - RECYCLING ON SITE","116. 8.5 - RECYCLING OFF SIT","117. 8.6 - TREATMENT ON SITE","118. 8.7 - TREATMENT OFF SITE","119. PRODUCTION WSTE (8.1-8.7)","120. 8.8 - ONE-TIME RELEASE","121. PROD_RATIO_OR_ ACTIVITY","122. 8.9 - PRODUCTION RATIO","Country"
2020,"74147BRNRD12NPE",110013666032,"BRAINERD CHEMICAL CO INC","1200 N PEORIA AVE","TULSA","TULSA","OK","74106",NA,NA,36.17371,-95.97559,"NAD83",NA,NA,NA,NA,NA,NA,"NO",4246,"Chemical Wholesalers",NA,NA,NA,NA,NA,NA,424690,NA,NA,NA,NA,NA,1320218658589,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",5,250,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","255.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","255.0000000000","0E-10","0E-10","255.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","255.0000000",NA,"PRODUCTION",0.62,"USA"
2020,"29502STNCNOLDGE",110056961890,"WESTROCK CP LLC","7320 MILL RD","FLORENCE","FLORENCE","SC","29506",NA,NA,34.151538,-79.559201,"NAD83","WESTROCK CO","081092578","WESTROCK CO",NA,NA,NA,"NO",322,"Paper",NA,NA,NA,NA,NA,NA,322130,NA,NA,NA,NA,NA,1320218891354,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",17.6,8110,"352.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","3.6500000000","0E-10","8483.2500000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","8483.2500000000","0E-10","0E-10","8483.2500000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","8080.0000000000","0E-10","16563.2500000",NA,"PRODUCTION",0.9,"USA"
2020,"75165WNSCRHWY35",110000457087,"OWENS CORNING INSULATING SYSTEMS LLC - WAXAHACHIE","3700 N INTERSTATE HWY 35E","WAXAHACHIE","ELLIS","TX","75165",NA,NA,32.44126,-96.85039,"NAD83","OWENS CORNING","796514466","OWENS CORNING",NA,NA,NA,"NO",327,"Nonmetallic Mineral Product",NA,NA,NA,NA,NA,NA,327993,NA,NA,NA,NA,NA,1320219335585,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",90,19986,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","20076.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","6.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","6.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","6.0000000000","20082.0000000000","0E-10","0E-10","20076.0000000000","6.0000000000","0E-10","0E-10","0E-10","2.0000000000","0E-10","37540.0000000000","0E-10","57624.0000000",NA,"PRODUCTION",1.01,"USA"
2020,"29927JSPRG1719P",110020013590,"DOMINION ENERGY SOUTH CAROLINA - JASPER GENERATING STATION","10719 PURRYSBURG RD","HARDEEVILLE","JASPER","SC","29927",NA,NA,32.359454,-81.123987,"NAD83","DOMINION ENERGY INC","101715035","DOMINION ENERGY INC",NA,NA,NA,"NO",2211,"Electric Utilities",NA,NA,NA,NA,NA,NA,221112,NA,NA,NA,NA,NA,1320219070289,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,27381,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","27381.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","27381.0000000000","0E-10","0E-10","27381.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","27381.0000000",NA,"PRODUCTION",1.11,"USA"
2020,"46992SGNTRMILLS",110017408287,"THERMAFIBER INC","3711 MILL ST","WABASH","WABASH","IN","46992",NA,NA,40.796213,-85.860415,"NAD83","OWENS CORNING","796514466","OWENS CORNING",NA,NA,NA,"NO",327,"Nonmetallic Mineral Product",NA,NA,NA,NA,NA,NA,327993,NA,NA,NA,NA,NA,1320218705642,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,59671,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","59671.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","59671.0000000000","0E-10","0E-10","59671.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1521.0000000000","0E-10","61192.0000000",NA,"PRODUCTION",1.02,"USA"
2020,"45804HMPSH1747F",110000395420,"FORT AMANDA SPECIALTIES LLC","1747 FORT AMANDA RD","LIMA","ALLEN","OH","45804",NA,NA,40.718333,-84.130806,"NAD83","NOURYON CHEMICALS LLC","098014048","NOURYON CHEMICALS LLC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325199,NA,NA,NA,NA,NA,1320218725998,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",238,8,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","246.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","162431.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","162431.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","162431.0000000000","162677.0000000000","0E-10","0E-10","246.0000000000","162431.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","162677.0000000",NA,"PRODUCTION",1.2,"USA"
2020,"71480LSNPC165NX",110006020279,"LASALLE BIOENERGY LLC","4915 STATE HWY 125 N","URANIA","LA SALLE PARISH","LA","71480",NA,NA,31.863193,-92.29435,"NAD83","DRAX BIOMASS INC","078533826","DRAX BIOMASS INC","DRAX GROUP PLC",NA,NA,"NO",321,"Wood Products",NA,NA,NA,NA,NA,NA,321999,NA,NA,NA,NA,NA,1320219126998,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,18996,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","18996.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","18996.0000000000","0E-10","0E-10","18996.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","53759.0000000000","0E-10","72755.0000000",NA,"PRODUCTION",1.14,"USA"
2020,"4900WHVLND2722N",110003588788,"HAVILAND PRODUCTS CO","2722 N BURDICK ST","KALAMAZOO","KALAMAZOO","MI","49004",NA,NA,42.31864,-85.58389,"NAD83","HAVILAND ENTERPRISES INC","060174364","HAVILAND ENTERPRISES INC",NA,NA,NA,"NO",4246,"Chemical Wholesalers",NA,NA,NA,NA,NA,NA,424690,NA,NA,NA,NA,NA,1320219367950,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,0,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-7",NA,"PRODUCTION",1,"USA"
2020,"60534PLRNC7847W",110000550378,"ELE CORP","7847 W 47TH ST","MC COOK","COOK","IL","60525",NA,NA,41.805259,-87.817425,"NAD83",NA,NA,NA,NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325180,NA,NA,NA,NA,NA,1320218900429,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,16,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","16.0000000000","16.0000000000","0E-10","16.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","16.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","16.0000000000","32.0000000000","0E-10","0E-10","16.0000000000","0E-10","16.0000000000","0E-10","0E-10","0E-10","0E-10","1562.0000000000","0E-10","1594.0000000",NA,"PRODUCTION",1.06,"USA"
2020,"38054PLLTN5485T",110000618911,"TRADEBE TREATMENT & RECYCLING OF TN","5485 VICTORY LN","MILLINGTON","SHELBY","TN","38053",NA,NA,35.27508,-89.94314,"NAD83",NA,NA,NA,"TRADEBE GP","020221619",NA,"NO",562,"Hazardous Waste",NA,NA,NA,NA,NA,NA,562211,NA,NA,NA,NA,NA,1320219387545,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0.25,0,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0.2500000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","29.8500000000","0E-10","0E-10","0E-10","0.3400000000","0E-10","0E-10","30.1900000000","0E-10","0E-10","1681.3700000000","0E-10","0E-10","1681.3700000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1711.5600000000","30.4400000000","0E-10","0E-10","0.2500000000","29.8500000000","0.3400000000","0E-10","0E-10","0E-10","1681.3700000000","0E-10","0E-10","1711.8100000",NA,"PRODUCTION",0.25,"USA"
2020,"27820GRGPCAMPAC",110000347544,"GEORGIA-PACIFIC CHEMICALS LLC","200 AMPAC RD","CONWAY","NORTHAMPTON","NC","27820",NA,NA,36.429167,-77.223611,"NAD83","KOCH INDUSTRIES INC","006944334","BAKELITE LLC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325211,325199,NA,NA,NA,NA,1320218798736,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",610,11000,"3.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","9.0000000000","0E-10","0E-10","0E-10","0E-10","11622.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","19.0000000000","0E-10","19.0000000000","120.0000000000","419.0000000000","3170.0000000000","0E-10","0E-10","41.0000000000","3750.0000000000","0E-10","3769.0000000000","11622.0000000000","0E-10","0E-10","12000.0000000000","0E-10","0E-10","0E-10","19.0000000000","2100.0000000000","0E-10","150000.0000000000","3800.0000000000","167919.0000000",NA,"PRODUCTION",1.08,"USA"
2020,"74728HBRNG1JAME",110022523857,"HUBERENGINEERED WOODS LLC","1070 W STATE HWY 3","BROKEN BOW","MCCURTAIN","OK","74728",907,"The Choctaw Nation of Oklahoma",34.027518,-94.774416,"NAD83","JM HUBER CORP","002554459",NA,NA,NA,NA,"NO",321,"Wood Products",NA,NA,NA,NA,NA,NA,321219,NA,NA,NA,NA,NA,1320218975807,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",2655,52803.52,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","55458.5200000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","55458.5200000000","0E-10","0E-10","55458.5200000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","77122.6300000000","0E-10","132581.1500000",NA,"PRODUCTION",0.96,"USA"
2020,"77507DXCHM10701",110031409973,"DIXIE CHEMICAL CO INC","10601 BAY AREA BLVD","PASADENA","HARRIS","TX","77507",NA,NA,29.612017,-95.050481,"NAD83","DIXIE HOLDINGS INC","008088247","DIXIE HOLDINGS INC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325199,NA,NA,NA,NA,NA,1320219003403,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",14.26,2.57,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","16.8300000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","16.8300000000","0E-10","0E-10","16.8300000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","125.7600000000","0E-10","142.5900000",NA,"ACTIVITY",1.73,"USA"
2020,"45324CMNTCSWCOR",110000394056,"FAIRBORN CEMENT CO","3250 LINEBAUGH RD","XENIA","GREENE","OH","45385",NA,NA,39.7779,-83.9661,"NAD83","EAGLE MATERIALS INC",NA,"EAGLE MATERIALS INC",NA,NA,NA,"NO",327,"Nonmetallic Mineral Product",NA,NA,NA,NA,NA,NA,327310,NA,NA,NA,NA,NA,1320219012301,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,59694,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","59694.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","59694.0000000000","0E-10","0E-10","59694.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","59694.0000000",NA,"PRODUCTION",1,"USA"
2020,"24554GRGPCHIGHW",110000585796,"GEORGIA-PACIFIC WOOD PRODUCTS LLC  - BROOKNEAL OSB","11795 BROOKNEAL HIGHWAY","GLADYS","CAMPBELL","VA","24554",NA,NA,37.13112,-79.027175,"NAD83","KOCH INDUSTRIES INC","006944334","KOCH INDUSTRIES INC",NA,NA,NA,"NO",321,"Wood Products",NA,NA,NA,NA,NA,NA,321219,NA,NA,NA,NA,NA,1320219158591,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,13000,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","21.0000000000","0E-10","0E-10","0E-10","0E-10","13021.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","13021.0000000000","0E-10","0E-10","13000.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","98000.0000000000","0E-10","111000.0000000",NA,"PRODUCTION",1.23,"USA"
2020,"30060NRTHC1525C",110000355838,"KEMIRA CHEMICALS INC","1525 CHURCH ST EXTENSION","MARIETTA","COBB","GA","30060",NA,NA,33.977973,-84.558388,"NAD83","KEMIRA CHEMICALS INC","033870585","KEMIRA CHEMICALS INC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325199,NA,NA,NA,NA,NA,1320218778708,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","A","Pounds",0,0,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-7","0E-7",NA,0,"USA"
2020,"77507PTRLT13200",110000462981,"BAKER PETROLITE BAYPORT FACILI TY","13200 BAY PARK RD","PASADENA","HARRIS","TX","77507",NA,NA,29.647681,-95.063794,"NAD83","BAKER HUGHES HOLDINGS LLC","174987909","BAKER HUGHES HOLDINGS LLC",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325998,NA,NA,NA,NA,NA,1320219139678,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,2.3366,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","2.3366000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","11.8206000000","0E-10","11.8206000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","11.8206000000","2.3366000000","0E-10","0E-10","2.3366000000","0E-10","0E-10","0E-10","11.8206000000","0E-10","0E-10","1.3990000000","0E-10","15.5562000",NA,"PRODUCTION",0.81,"USA"
2020,"28655STRND114IN",110000351155,"HEXION INC - MORGANTON FACILITY","114 IND US TRIAL BLVD","MORGANTON","BURKE","NC","28655",NA,NA,35.7305,-81.749667,"NAD83","HEXION HOLDINGS CORP","117331984","HEXION HOLDINGS CORP",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325211,NA,NA,NA,NA,NA,1320219062611,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",267,3508,"0.3000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","3775.3000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","11422.5000000000","0E-10","0E-10","0E-10","0E-10","0E-10","11422.5000000000","0E-10","11422.5000000000","3775.3000000000","0E-10","0E-10","3775.3000000000","0E-10","0E-10","0E-10","0E-10","164088.0000000000","0E-10","144566.0000000000","11422.5000000000","323851.8000000",NA,"PRODUCTION",1.12,"USA"
2020,"48212DLTRS17350",110056954434,"CAPITAL RESIN CORPORATION-MICHIGAN","17350 RYAN RD","DETROIT","WAYNE","MI","48212",NA,NA,42.42183,-83.06259,"NAD83","CAPITAL RESIN CORP","081292070","CAPITAL RESIN CORP",NA,NA,NA,"NO",325,"Chemicals",NA,NA,NA,NA,NA,NA,325211,NA,NA,NA,NA,NA,1320218784813,"Formaldehyde","NO","0000050000","50-00-0",1008,"YES","TRI","NO","Non_Metal","YES","NO","NO","R","Pounds",0,1.73,"0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","1.7300000000","0.6100000000","0E-10","0.6100000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0.0900000000","0E-10","0E-10","0E-10","0E-10","0E-10","0.7000000000","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","0E-10","37316.0000000000","0E-10","0E-10","0E-10","0E-10","0E-10","37316.0000000000","0E-10","37316.7000000000","2.4300000000","0E-10","0E-10","1.7300000000","0.0900000000","0.6100000000","0E-10","0E-10","3.0000000000","0E-10","161.0000000000","37316.0000000000","37482.4300000",NA,"PRODUCTION",0.33,"USA"
